,afb,fl,s3,s4,s5,s7,s8,s9
0,0.020954266289922863,0.015721762528648958,0.025691393658987538,0.025483727328502903,0.023432753058872158,0.024207439118523466,0.026057957192098302,0.027408496930139026
1,0.017353201529956952,0.02006013312620758,0.026399936621871622,0.03109139820728457,0.033370539512863395,0.03333009218916938,0.0325974177914094,0.03047101127098273
2,0.01740497023166354,0.019692986134834112,0.026345994914411475,0.030781637444962873,0.033605042929187534,0.03601619493411162,0.03623320342008657,0.02633633000644997
3,0.014026251446066063,0.015758061504442977,0.021060660945057874,0.019839972600631972,0.022414950495426744,0.02847285430277019,0.02751515414758976,0.020875329108801854
4,0.01314928983620145,0.014801867355664855,0.015559705858519457,0.01497894479480455,0.017960595252729306,0.02471225538356564,0.023898831189698877,0.01801922849731158
5,0.015397450595363793,0.015751053480255156,0.022976276494728165,0.0195250785322853,0.018399549197269993,0.026330578406434157,0.02599409097754829,0.024225372164129177
6,0.02034317489363735,0.018457145537708608,0.026540033971389876,0.0238596364700856,0.02202468071351188,0.030465066960574494,0.03090859986738287,0.030049642648507457
