,afb,fl,s3,s4,s5,s7,s8,s9
0,-0.091646593306558,0.24623481685413434,-0.01006500738432925,0.09472912892309893,0.21767810570464485,-0.04850881058034395,-0.053983998812200173,-0.033994506491924814
1,-0.17444411577230023,0.6827799249295173,-0.0025813226172866077,0.03474896441044106,0.1580227373396248,-0.0422176698004022,-0.050806320056390186,0.036987409588245646
2,-0.08029420096831175,0.7592422318108206,-0.04261210345778954,-0.0959150492081392,-0.15187881912053425,-0.04312318356616085,-0.06506748859117739,0.0076371173462810304
3,0.08353974103048456,0.7322292654095444,-0.08051540345966346,-0.17197978963758087,-0.3154313557704256,-0.04042436751650891,-0.025950681667298192,0.03472933386832966
4,0.21679447202543956,0.642816624695675,-0.05661792370379526,-0.2316947712198606,-0.4050977237679738,-0.04682665588082058,-0.044462075722273786,0.012898403670547287
5,0.37863322812559885,0.33128584826767665,-0.21899986853787645,-0.26182896299989267,-0.2947486198920545,-0.027891998673610474,-0.04264028859991864,-0.025966389231898312
6,0.32588100999435143,0.280545202081508,-0.27169240686863505,-0.25382531664940733,-0.20153807098869192,-0.09856741044067352,-0.05479617880259369,-0.02627808127933451
