afb,fl_ctl,fl_ctk,s3,s9
-0.09889176459132631,0.29268757001369594,0.25448938640512114,-0.02567451232482099,-0.013592238030571108
-0.186995989146318,0.6515371179672167,0.6939809652795546,-0.015470139081828814,0.056525376043884405
-0.09638989866223657,0.738648247450346,-2.1970466055292214e-06,-0.04830220652091517,0.07139396757404994
0.07179548736754526,0.7214373319080418,0.7225064226659981,-0.07937894006665179,0.09162887594310394
0.21506001315368817,0.6506676559288211,0.6323806806674417,-0.055071915538056494,0.04725683648852867
0.3829554789944878,0.29943854086778465,0.3365364254265723,-0.1741741401088356,0.02073036484635282
0.3319689713369278,0.23936075304491733,0.2775926047941749,-0.21561073724197335,0.031841467518771975
